cmd_seq,t_s,feedback_valid,error_code,segment_id,is_pulse,i_cmd_A,i_meas_A,torque_nm,position_rad,speed_rad_s,v_required_V,Vdc_V,voltage_saturated
218,0.218,1,0,3,0,0,-0.00237443157699562,-1.42465894619737e-05,6.21069770173842,70.9964216381258,0.427695645293104,12,0
219,0.219,1,0,3,0,0,0.0021323945764346,1.27943674586076e-05,6.28152368687342,70.821912368496,0.42623281921678,12,0
220,0.22,1,0,3,0,0,-0.00027737002662692,-1.66422015976152e-06,6.35220184570808,70.536826482467,0.424772431184334,12,0
221,0.221,1,0,3,0,0,-7.41142345645506e-05,-4.44685407387304e-07,6.42250990079341,70.3685846333014,0.423314477132152,12,0
222,0.222,1,0,3,0,0,-0.00176820092948399,-1.06092055769039e-05,6.49270086435408,69.9378837226304,0.421858953003494,12,0
223,0.223,1,0,3,0,0,0.00150518122928322,9.03108737569929e-06,6.56229742615713,69.9540275809503,0.420405854748436,12,0
224,0.224,1,0,3,0,0,0.0034299765038453,2.05798590230718e-05,6.63179908749667,69.5237696669124,0.418955178323829,12,0
225,0.225,1,0,3,0,0,0.000964898803965846,5.78939282379507e-06,6.70110784472316,69.2742079629789,0.417506919693276,12,0
226,0.226,1,0,3,0,0,-0.00158433468588368,-9.50600811530209e-06,6.7703312767947,69.0314604374143,0.416061074827114,12,0
227,0.227,1,0,3,0,0,0.0023899756898591,1.43398541391546e-05,6.83903376368172,68.9161991382057,0.414617639702399,12,0
228,0.228,1,0,3,0,0,-0.00234230575606763,-1.40538345364058e-05,6.90790261864768,68.4970815456294,0.413176610302893,12,0
229,0.229,1,0,3,0,0,0.00156720558568478,9.40323351410867e-06,6.97616960147196,68.5215565006968,0.411737982619054,12,0
230,0.23,1,0,3,0,0,0.000486912170698157,2.92147302418894e-06,7.04439984757625,68.117520491031,0.410301752648022,12,0
231,0.231,1,0,3,0,0,-0.00102627624244007,-6.15765745464043e-06,7.11231833495011,67.855473422695,0.408867916393609,12,0
232,0.232,1,0,3,0,0,2.8071235439739e-05,1.68427412638434e-07,7.17988069075892,67.6557405528414,0.407436469866286,12,0
233,0.233,1,0,3,0,0,0.000855439727269387,5.13263836361632e-06,7.24745278893701,67.4287345221294,0.406007409083175,12,0
234,0.234,1,0,3,0,0,-0.00320616779849752,-1.92370067909851e-05,7.3146705005272,67.0872594895873,0.404580730068037,12,0
235,0.235,1,0,3,0,0,0.00183254220737961,1.09952532442776e-05,7.38156751040388,67.0365021294912,0.403156428851257,12,0
236,0.236,1,0,3,0,0,-0.000591599029266319,-3.54959417559792e-06,7.44824832397494,66.767198143999,0.401734501469838,12,0
237,0.237,1,0,3,0,0,0.00129394809854762,7.76368859128574e-06,7.51489471562234,66.5341070439094,0.400314943967388,12,0
238,0.238,1,0,3,0,0,0.000989480925708162,5.93688555424897e-06,7.58112469942182,66.3464685584354,0.398897752394109,12,0
239,0.239,1,0,3,0,0,-0.00285911008867476,-1.71546605320486e-05,7.64707743481379,66.0899700290522,0.397482922806786,12,0
240,0.24,1,0,3,0,0,0.000675449125357104,4.05269475214262e-06,7.71276765456233,65.6801951625559,0.396070451268774,12,0
241,0.241,1,0,3,0,0,-0.000864269737543844,-5.18561842526306e-06,7.77827841380111,65.4330081395379,0.394660333849993,12,0
242,0.242,1,0,3,0,0,0.00249907898600531,1.49944739160319e-05,7.84336379656463,65.301779203906,0.39325256662691,12,0
243,0.243,1,0,3,0,0,0.00017245228228595,1.0347136937157e-06,7.90847344490068,64.9897907337511,0.391847145682531,12,0
244,0.244,1,0,3,0,0,-0.000199452798189805,-1.19671678913883e-06,7.97374979487502,64.8174066727403,0.390444067106394,12,0
245,0.245,1,0,3,0,0,0.00256928406252296,1.54157043751377e-05,8.03817995475288,64.6002220549073,0.38904332699455,12,0
246,0.246,1,0,3,0,0,-0.00346009838628913,-2.07605903177348e-05,8.10252602696425,64.4169263412698,0.387644921449559,12,0
247,0.247,1,0,3,0,0,0.000359814868528311,2.15888921116987e-06,8.16658668060734,64.162796348237,0.386248846580476,12,0
248,0.248,1,0,3,0,0,-0.00136921226696723,-8.21527360180341e-06,8.23075605141092,64.0568313665494,0.384855098502842,12,0
249,0.249,1,0,3,0,0,-0.00117496328244285,-7.0497796946571e-06,8.29415146172436,63.7231485287074,0.383463673338671,12,0
250,0.25,1,0,3,0,0,0.00171929329306637,1.03157597583982e-05,8.35777043252265,63.2813984110136,0.38207456721644,12,0
251,0.251,1,0,3,0,0,0.000416932971708433,2.5015978302506e-06,8.42097067826759,63.3154978324826,0.380687776271079,12,0
252,0.252,1,0,3,0,0,0.00278886586765708,1.67331952059425e-05,8.48396837915164,62.9133733147657,0.379303296643961,12,0
253,0.253,1,0,3,0,0,0.000767919227292442,4.60751536375465e-06,8.54678183845948,62.7368774405374,0.377921124482887,12,0
254,0.254,1,0,3,0,0,-0.000709638377408647,-4.25783026445188e-06,8.60922302252635,62.4081680508087,0.376541255942083,12,0
255,0.255,1,0,3,0,0,0.00382603207521478,2.29561924512887e-05,8.67152723160719,62.3021736844459,0.375163687182179,12,0
256,0.256,1,0,3,0,0,-0.00465422211423339,-2.79253326854003e-05,8.73355052261148,62.1553354114833,0.373788414370209,12,0
257,0.257,1,0,3,0,0,-0.00237544956228703,-1.42526973737222e-05,8.79554936242856,61.7339362662548,0.372415433679592,12,0
258,0.258,1,0,3,0,0,0.000871335944069631,5.22801566441779e-06,8.85694286520537,61.6751028900359,0.371044741290126,12,0
259,0.259,1,0,3,0,0,-0.000664632024507207,-3.98779214704324e-06,8.91834972226673,61.2959842089049,0.369676333387976,12,0
260,0.26,1,0,4,1,-0.25,-0.120955592562256,-0.000725733555373536,8.97912028726752,60.6937021070061,-0.123689793834338,12,0
261,0.261,1,0,4,1,-0.25,-0.177510860171628,-0.00106506516102977,9.0385026596424,59.4754660617811,-0.362653644177947,12,0
262,0.262,1,0,4,1,-0.25,-0.211216845015636,-0.00126730107009381,9.09662066970497,58.1252095135836,-0.486409221437651,12,0
263,0.263,1,0,4,1,-0.25,-0.222039279900367,-0.0013322356794022,9.15313336216491,56.67846884689,-0.552553539401921,12,0
264,0.264,1,0,4,1,-0.25,-0.23168148917197,-0.00139008893503182,9.208994441335,55.3791202883524,-0.589885116836251,12,0
265,0.265,1,0,4,1,-0.25,-0.236907861206777,-0.00142144716724066,9.26301156509146,54.0397627499975,-0.612803224974858,12,0
266,0.266,1,0,4,1,-0.25,-0.241202189916824,-0.00144721313950095,9.31543436239206,52.5392397595249,-0.628507511266566,12,0
267,0.267,1,0,4,1,-0.25,-0.24049781808011,-0.00144298690848066,9.36663032279562,51.2547076257438,-0.640597811247788,12,0
268,0.268,1,0,4,1,-0.25,-0.236202772309943,-0.00141721663385966,9.41639342838515,49.7074450780593,-0.650874054479042,12,0
269,0.269,1,0,4,1,-0.25,-0.240724345029249,-0.0014443460701755,9.4649254681227,48.4896534510671,-0.660236217513244,12,0
270,0.27,1,0,4,1,-0.25,-0.242217921535393,-0.00145330752921236,9.51176193199542,46.9736612283796,-0.669134300379888,12,0
271,0.271,1,0,4,1,-0.25,-0.240783969173213,-0.00144470381503928,9.55743056332888,45.4997759316367,-0.677793314827172,12,0
272,0.272,1,0,4,1,-0.25,-0.238367194848085,-0.00143020316908851,9.60181752134664,44.2358182066051,-0.686325778443085,12,0
273,0.273,1,0,4,1,-0.25,-0.243545018273822,-0.00146127010964293,9.64446229106053,42.803527747819,-0.694787961715992,12,0
274,0.274,1,0,4,1,-0.25,-0.237467362413982,-0.00142480417448389,9.68586132596788,41.3549234480222,-0.703208011564955,12,0
275,0.275,1,0,4,1,-0.25,-0.242023166105204,-0.00145213899663123,9.72579242602594,39.9482529398791,-0.711600013104925,12,0
276,0.276,1,0,4,1,-0.25,-0.235051078551662,-0.00141030647130997,9.76419953402315,38.5099331677645,-0.719971020529373,12,0
277,0.277,1,0,4,1,-0.25,-0.239856144220884,-0.0014391368653253,9.80155272039658,37.1466199469401,-0.728324572551635,12,0
278,0.278,1,0,4,1,-0.25,-0.243402044729489,-0.00146041226837694,9.83741997733578,35.8521271359574,-0.736662450125621,12,0
279,0.279,1,0,4,1,-0.25,-0.236631826268415,-0.00141979095761049,9.87209649489374,34.4628290354898,-0.744985555306198,12,0
280,0.28,1,0,4,1,-0.25,-0.241074285592793,-0.00144644571355676,9.90515787475089,32.9704531325248,-0.753294350679414,12,0
281,0.281,1,0,4,1,-0.25,-0.238957972676841,-0.00143374783606105,9.936823261164,31.6532892089166,-0.761589079077645,12,0
282,0.282,1,0,4,1,-0.25,-0.239769845215511,-0.00143861907129307,9.96721813458343,30.4082612295398,-0.769869873437197,12,0
283,0.283,1,0,4,1,-0.25,-0.241858081309749,-0.00145114848785849,9.99582356250271,28.9066994272339,-0.778136811727142,12,0
284,0.284,1,0,4,1,-0.25,-0.241808005334035,-0.00145084803200421,10.0233444513288,27.5568782830772,-0.786389944413768,12,0
285,0.285,1,0,4,1,-0.25,-0.243205800925732,-0.00145923480555439,10.0497959078729,26.1108375690895,-0.79462930819283,12,0
286,0.286,1,0,4,1,-0.25,-0.244674460095365,-0.00146804676057219,10.0744830407297,24.7764688998829,-0.802854932855718,12,0
287,0.287,1,0,4,1,-0.25,-0.243404121828176,-0.00146042473096905,10.0982237428585,23.5030553605805,-0.811066844722563,12,0
288,0.288,1,0,4,1,-0.25,-0.241803171634209,-0.00145081902980526,10.1201040732269,22.0649436299976,-0.819265068358827,12,0
289,0.289,1,0,4,1,-0.25,-0.238814673602212,-0.00143288804161327,10.1408185213952,20.8214114341727,-0.827449627433631,12,0
290,0.29,1,0,4,1,-0.25,-0.242929033415431,-0.00145757420049258,10.1601592950272,19.2899737613076,-0.835620545148942,12,0
291,0.291,1,0,4,1,-0.25,-0.23990197242863,-0.00143941183457178,10.178197972513,17.9805567466534,-0.843777844454211,12,0
292,0.292,1,0,4,1,-0.25,-0.244476320052845,-0.00146685792031707,10.1948960136939,16.6784354872279,-0.851921548153712,12,0
293,0.293,1,0,4,1,-0.25,-0.241544988847202,-0.00144926993308321,10.2100056136215,15.3484182856725,-0.860051678960252,12,0
294,0.294,1,0,4,1,-0.25,-0.237317484041167,-0.001423904904247,10.2241870164912,13.925062423325,-0.868168259522049,12,0
295,0.295,1,0,4,1,-0.25,-0.238118554302589,-0.00142871132581553,10.2368593875223,12.6399007072794,-0.876271312436212,12,0
296,0.296,1,0,4,1,-0.25,-0.240231536124699,-0.0014413892167482,10.2481600206498,11.2708058112697,-0.884360860255501,12,0
297,0.297,1,0,4,1,-0.25,-0.242122880347678,-0.00145273728208607,10.2579489290748,9.95450404840454,-0.89243692549175,12,0
298,0.298,1,0,4,1,-0.25,-0.24102782854345,-0.0014461669712607,10.2665264792095,8.62680404154312,-0.900499530617601,12,0
299,0.299,1,0,4,1,-0.25,-0.239723645365137,-0.00143834187219082,10.273794182083,7.36612111314423,-0.908548698067407,12,0
300,0.3,1,0,4,1,-0.25,-0.235255578808084,-0.0014115334728485,10.2796272276279,5.83682991933211,-0.916584450237712,12,0
301,0.301,1,0,4,1,-0.25,-0.237971644131321,-0.00142782986478793,10.2840281219086,4.4787372408648,-0.924606809487524,12,0
302,0.302,1,0,4,1,-0.25,-0.239375258672706,-0.00143625155203624,10.287434704909,3.14015217774105,-0.932615798138398,12,0
303,0.303,1,0,4,1,-0.25,-0.240965639937619,-0.00144579383962571,10.2893357803572,1.89105038841518,-0.940611438457203,12,0
304,0.304,1,0,4,1,-0.25,-0.23727723036672,-0.00142366338220032,10.2899322042824,0.542431002623415,-0.948593749074502,12,0
305,0.305,1,0,4,1,-0.25,-0.238844677434773,-0.00143306806460864,10.2893099645615,-0.793187052041817,-0.956562012309723,12,0
306,0.306,1,0,4,1,-0.25,-0.237156914088504,-0.00142294148453102,10.2874159972636,-1.84017356882248,-0.964380059730528,12,0
307,0.307,1,0,4,1,-0.25,-0.237844398222035,-0.00142706638933221,10.2843433655423,-2.95089177494649,-0.970899517282194,12,0
308,0.308,1,0,4,1,-0.25,-0.241374262766614,-0.00144824557659968,10.2804218508062,-4.13295943976943,-0.977332398679939,12,0
309,0.309,1,0,4,1,-0.25,-0.241198944248443,-0.00144719366549066,10.2755832015859,-4.90051363667526,-0.983753525731615,12,0
310,0.31,1,0,4,1,-0.25,-0.240070925636467,-0.0014404255538188,10.2694352699394,-6.09072300357129,-0.990163936721011,12,0
311,0.311,1,0,4,1,-0.25,-0.239970191540305,-0.00143982114924183,10.2621904594169,-7.22988383890187,-0.996563663495915,12,0
312,0.312,1,0,4,1,-0.25,-0.238753150267352,-0.00143251890160411,10.25391691279,-8.27824854513162,-1.00295272405679,12,0
313,0.313,1,0,4,1,-0.25,-0.241434188638898,-0.00144860513183339,10.2446070891247,-9.26766362523186,-1.00933113618337,12,0
314,0.314,1,0,4,1,-0.25,-0.239263754497634,-0.0014355825269858,10.2342910865529,-10.4952753581346,-1.01569891762306,12,0
315,0.315,1,0,4,1,-0.25,-0.240310422809697,-0.00144186253685818,10.2230900605281,-11.3927968240566,-1.02205608609369,12,0
316,0.316,1,0,4,1,-0.25,-0.238500328808632,-0.00143100197285179,10.2104957727011,-12.4113926176905,-1.02840265928353,12,0
317,0.317,1,0,4,1,-0.25,-0.242285562858941,-0.00145371337715364,10.1970071265954,-13.6370881776843,-1.03473865485139,12,0
318,0.318,1,0,4,1,-0.25,-0.240131614371895,-0.00144078968623137,10.1825774066023,-14.5598828062093,-1.04106409042664,12,0
319,0.319,1,0,4,1,-0.25,-0.24209421127883,-0.00145256526767298,10.1667970050901,-15.4968338112475,-1.04737898360926,12,0
320,0.32,1,0,4,1,-0.25,-0.241831719294006,-0.00145099031576403,10.1501876465707,-16.6211715273534,-1.05368335196992,12,0
321,0.321,1,0,4,1,-0.25,-0.236716447167799,-0.00142029868300679,10.1324730834083,-17.7272408129425,-1.05997721304997,12,0
322,0.322,1,0,4,1,-0.25,-0.240591540332726,-0.00144354924199636,10.1136829986415,-18.8843487018779,-1.06626058436155,12,0
323,0.323,1,0,4,1,-0.25,-0.237159602146527,-0.00142295761287916,10.0937800809433,-19.651391998891,-1.07253348338761,12,0
324,0.324,1,0,4,1,-0.25,-0.239905660530628,-0.00143943396318377,10.0730520875471,-20.6893737786715,-1.07879592758197,12,0
325,0.325,1,0,4,1,-0.25,-0.244700426520976,-0.00146820255912586,10.0511468645138,-21.7533409490543,-1.08504793436933,12,0
326,0.326,1,0,4,1,-0.25,-0.237626011669245,-0.00142575607001547,10.0281958673283,-22.9698166383964,-1.09128952114538,12,0
327,0.327,1,0,4,1,-0.25,-0.24251100337696,-0.00145506602026176,10.0042714312836,-23.9285506991222,-1.09752070527681,12,0
328,0.328,1,0,4,1,-0.25,-0.237847888322862,-0.00142708732993717,9.97928717917415,-24.9173305200521,-1.10374150410134,12,0
329,0.329,1,0,4,1,-0.25,-0.243550350132504,-0.00146130210079502,9.95340188815094,-26.0168338485343,-1.10995193492784,12,0
330,0.33,1,0,4,1,-0.25,-0.238542075615137,-0.00143125245369082,9.92631369936207,-26.9750800709781,-1.1161520150363,12,0
331,0.331,1,0,4,1,-0.25,-0.242007807309604,-0.00145204684385762,9.89808764507933,-28.0710076537155,-1.1223417616779,12,0
332,0.332,1,0,4,1,-0.25,-0.240909997242457,-0.00144545998345474,9.86889319004662,-29.1962673595329,-1.12852119207511,12,0
333,0.333,1,0,4,1,-0.25,-0.23703247502723,-0.00142219485016338,9.83910689293409,-30.1834952449124,-1.13469032342165,12,0
334,0.334,1,0,4,1,-0.25,-0.240030239636942,-0.00144018143782165,9.8077299600252,-31.0048804381544,-1.14084917288261,12,0
335,0.335,1,0,4,1,-0.25,-0.238730240528718,-0.00143238144317231,9.77557424435256,-32.0945625194247,-1.14699775759447,12,0
336,0.336,1,0,4,1,-0.25,-0.238214695979921,-0.00142928817587952,9.74243731468387,-33.1608075231489,-1.15313609466515,12,0
337,0.337,1,0,4,1,-0.25,-0.241733383388617,-0.0014504003003317,9.70802297054253,-34.2787340756175,-1.15926420117404,12,0
338,0.338,1,0,4,1,-0.25,-0.236545338204451,-0.00141927202922671,9.67289402828715,-35.3007807020832,-1.16538209417208,12,0
339,0.339,1,0,4,1,-0.25,-0.236646066460399,-0.00141987639876239,9.636502852834,-36.2464803430629,-1.1714897906818,12,0
340,0.34,1,0,5,0,0,-0.123149180691708,-0.000738895084150246,9.59981748718258,-36.7799245982526,-0.685587307697327,12,0
341,0.341,1,0,5,0,0,-0.059556898446236,-0.000357341390677416,9.56302443039561,-36.6930626153041,-0.454074662184498,12,0
342,0.342,1,0,5,0,0,-0.0313472337639547,-0.000188083402583728,9.52624050745509,-36.7577099861162,-0.337757871080858,12,0
343,0.343,1,0,5,0,0,-0.0135740294845518,-8.14441769073107e-05,9.4896493415176,-36.59410894981,-0.279039941295723,12,0
344,0.344,1,0,5,0,0,-0.0122390795182438,-7.34344771094627e-05,9.45325698845572,-36.4836474312336,-0.249122374726897,12,0
345,0.345,1,0,5,0,0,-0.00369062411515215,-2.21437446909129e-05,9.41688450592892,-36.3652870253563,-0.233605920769018,12,0
346,0.346,1,0,5,0,0,0.000162000786315434,9.72004717892604e-07,9.38083267073124,-35.9838123355543,-0.225290952567737,12,0
347,0.347,1,0,5,0,0,0.000415711529624822,2.49426917774893e-06,9.34464318531999,-36.045324432802,-0.22057765514679,12,0
348,0.348,1,0,5,0,0,-0.00145937447607617,-8.75624685645704e-06,9.30891538449507,-35.7882476582104,-0.217666119471546,12,0
349,0.349,1,0,5,0,0,0.00357064926543936,2.14238955926361e-05,9.27340660561029,-35.6305270582179,-0.21565638948076,12,0
350,0.35,1,0,5,0,0,-0.00159343601776787,-9.56061610660719e-06,9.23783900225937,-35.3441784648265,-0.214098485602459,12,0
351,0.351,1,0,5,0,0,0.00198479702584559,1.19087821550736e-05,9.2027599332248,-35.1784276605326,-0.212767416511871,12,0
352,0.352,1,0,5,0,0,-4.36832428294744e-05,-2.62099456976846e-07,9.16762387279738,-35.0658121963507,-0.211550685010393,12,0
353,0.353,1,0,5,0,0,-0.00293943986371808,-1.76366391823085e-05,9.13270551943148,-34.92004051723,-0.210392040965063,12,0
354,0.354,1,0,5,0,0,0.00114462345174906,6.86774071049437e-06,9.09815893110108,-34.7330467026923,-0.209263357778299,12,0
355,0.355,1,0,5,0,0,0.00283853435754538,1.70312061452723e-05,9.06349103944017,-34.6463832791113,-0.208150570622757,12,0
356,0.356,1,0,5,0,0,-0.00112803542123838,-6.76821252743026e-06,9.02934557568695,-34.3526306338539,-0.207046645558763,12,0
357,0.357,1,0,5,0,0,-0.00254924315918186,-1.52954589550911e-05,8.99507549510146,-34.2814204830131,-0.20594806409302,12,0
358,0.358,1,0,5,0,0,-0.00196808153900329,-1.18084892340198e-05,8.96101226183321,-33.9853931881103,-0.20485306545796,12,0
359,0.359,1,0,5,0,0,0.000469272918730493,2.81563751238296e-06,8.92740914860078,-33.6285961666069,-0.20376076775141,12,0
360,0.36,1,0,5,0,0,-0.000544798296450218,-3.26878977870131e-06,8.89381570881795,-33.5526163374961,-0.202670728506432,12,0
361,0.361,1,0,5,0,0,-0.00131005191473715,-7.86031148842289e-06,8.86029328397853,-33.4293642069174,-0.201582724976224,12,0
362,0.362,1,0,5,0,0,-0.00031303299541679,-1.87819797250074e-06,8.82709977049168,-33.170688137363,-0.200496644276582,12,0
363,0.363,1,0,5,0,0,-0.00060829920273232,-3.64979521639392e-06,8.79405018958017,-32.9268412385967,-0.199412428457114,12,0
364,0.364,1,0,5,0,0,-0.00202117072707776,-1.21270243624665e-05,8.76128493831053,-32.8456623439852,-0.198330047036848,12,0
365,0.365,1,0,5,0,0,-0.000202454067083278,-1.21472440249967e-06,8.72839963590624,-32.7696913351711,-0.197249483272035,12,0
366,0.366,1,0,5,0,0,-0.00350584746043564,-2.10350847626138e-05,8.69599689714169,-32.4578151012287,-0.196170727290039,12,0
367,0.367,1,0,5,0,0,-0.00014326067837657,-8.59564070259418e-07,8.66390466537484,-32.2558280076733,-0.195093772656284,12,0
368,0.368,1,0,5,0,0,0.00233470878569957,1.40082527141974e-05,8.63131256145629,-32.1347597870434,-0.194018614657722,12,0
369,0.369,1,0,5,0,0,-0.00036744220532615,-2.2046532319569e-06,8.59958252421043,-31.9851298835088,-0.192945249444558,12,0
370,0.37,1,0,5,0,0,0.000825761283747315,4.95456770248389e-06,8.56763527015084,-31.8590410640978,-0.191873673601116,12,0
371,0.371,1,0,5,0,0,0.000654435830229276,3.92661498137566e-06,8.5360734119429,-31.6818723408209,-0.190803883931264,12,0
372,0.372,1,0,5,0,0,-0.003421237787432,-2.0527426724592e-05,8.50458856314012,-31.4373462192366,-0.18973587735112,12,0
373,0.373,1,0,5,0,0,-7.53064306390862e-05,-4.51838583834517e-07,8.47335379294499,-31.2660695085408,-0.188669650835406,12,0
374,0.374,1,0,5,0,0,0.00317127463677503,1.90276478206502e-05,8.44227732899428,-31.1040389592698,-0.187605201390615,12,0
375,0.375,1,0,5,0,0,-0.0018491192351738,-1.10947154110428e-05,8.41141876233386,-30.8550243099829,-0.186542526041599,12,0
376,0.376,1,0,5,0,0,0.0023210902828628,1.39265416971768e-05,8.38076111469678,-30.7732042008719,-0.185481621824847,12,0
377,0.377,1,0,5,0,0,0.00101937371966129,6.11624231796774e-06,8.35019750161104,-30.6818378466759,-0.18442248578513,12,0
378,0.378,1,0,5,0,0,-0.00185015846760245,-1.11009508056147e-05,8.31990863439932,-30.4628004870006,-0.183365114973818,12,0
379,0.379,1,0,5,0,0,0.00650653926715065,3.90392356029039e-05,8.28944461603385,-30.1826406849062,-0.182309506448026,12,0
380,0.38,1,0,5,0,0,8.28995982033923e-06,4.97397589220354e-08,8.25956893488482,-30.1033988477312,-0.181255657270195,12,0
381,0.381,1,0,5,0,0,0.001702204129849,1.0213224779094e-05,8.229740500134,-29.8916665391495,-0.180203564507869,12,0
382,0.382,1,0,5,0,0,-0.000643998759391667,-3.86399255635e-06,8.19980051596781,-29.7949823250392,-0.179153225233585,12,0
383,0.383,1,0,5,0,0,0.00106389295997874,6.38335775987246e-06,8.17043800829655,-29.6238031455636,-0.17810463652481,12,0
384,0.384,1,0,5,0,0,-0.00145091366054764,-8.70548196328585e-06,8.14108016032417,-29.1395924709573,-0.177057795463909,12,0
385,0.385,1,0,5,0,0,0.00214058746804751,1.2843524808285e-05,8.1117626419622,-29.1840859155891,-0.176012699138123,12,0
